supplier,sku,product_name,source_field,raw_category_path,source_row_count
Gear For Life,OWTMO,The Milano Shirt - Womens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,OWTMT,The Matrix Teflon Shirt - Womens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,OWTRLS,The Republic Long Sleeve Shirt – Womens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,OWTRSS,The Republic Short Sleeve Shirt - Womens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,OWTV,The Traveller Shirt - Womens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,OWTYS,The Yale Stripe Shirt - Womens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,OYDGSS,Youth Dri Gear Spliced Zenith Singlet,Categorisation + category_ /_ sub category,Clothing / Singlets,1
Gear For Life,OYRBS,Youth Rugby Shorts,Categorisation + category_ /_ sub category,Clothing / Shorts,1
Gear For Life,OZP,Zone Trackpants,Categorisation + category_ /_ sub category,Clothing / Pants,1
Gear For Life,PLJ1,Portland Jacket - Mens,Categorisation + category_ /_ sub category,Clothing / Jackets,1
Gear For Life,POAB,Absorption Bottle,Categorisation + category_ /_ sub category,Drinkware / Drink Bottles,1
Gear For Life,POAFS,Apero Fromage Set,Categorisation + category_ /_ sub category,Home & Living / Cheese Boards,1
Gear For Life,POAGC,Aroma Glass Coffee Cup Set,Categorisation + category_ /_ sub category,Drinkware / Glassware,1
Gear For Life,POATB,Artisan Tasting Board Set,Categorisation + category_ /_ sub category,Home & Living / Miscaneous homeware,1
Gear For Life,POBCGS,Beer Can Glass Set,Categorisation + category_ /_ sub category,Drinkware / Glassware,1
Gear For Life,POBCK,Bordeaux Cheese Knife 3 pcs Set,Categorisation + category_ /_ sub category,Home & Living / Kitchenware,1
Gear For Life,POBCS,Bordeaux Carving Set,Categorisation + category_ /_ sub category,Home & Living / Kitchenware,1
Gear For Life,POBMS,Barkers Corporate 100% Merino Scarf,Categorisation + category_ /_ sub category,clothing / Scarf,1
Gear For Life,POBT,BBQ Grill Tool Set,Categorisation + category_ /_ sub category,Leisure & outdoors / BBQ Sets,1
Gear For Life,POBWD,Barolo Wine Decanter,Categorisation + category_ /_ sub category,Drinkware / Glassware,1
Gear For Life,POCB,Gourmet Cheese Board Set,Categorisation + category_ /_ sub category,Home & Living / Cheese Boards,1
Gear For Life,POCBGS,Craft Beer Glass Set,Categorisation + category_ /_ sub category,Drinkware / Beer Glasses,1
Gear For Life,POCCB,Clamshell Cheese Board,Categorisation + category_ /_ sub category,Home & Living / Cheese Boards,1
Gear For Life,POCHB,Chill Hydro Bottle,Categorisation + category_ /_ sub category,Drinkware / Drink Bottles,1
Gear For Life,POCS,Carving Set,Categorisation + category_ /_ sub category,Home & Living / Cheese Boards,1
Gear For Life,PODCB,Detroit 20L Cooler Box,Categorisation + category_ /_ sub category,Bags / Coolers,1
Gear For Life,PODCPB,Devon Cooler Picnic Basket,Categorisation + category_ /_ sub category,Bags / Cooler Bags,1
Gear For Life,PODCS,Decadent Cocktail 10 pcs Set,Categorisation + category_ /_ sub category,Home & Living / Miscellaneous Homeware,1
Gear For Life,PODIGB,Dig It Garden Box,Categorisation + category_ /_ sub category,Leisure & Outdoors,1
Gear For Life,POE6KS,Euro 6 pcs Knife Set,Categorisation + category_ /_ sub category,Home & Living / Kitchenware,1
Gear For Life,POEB,Event Ice Bucket,Categorisation + category_ /_ sub category,Home & Living / Miscellaneous Homeware,1
Gear For Life,POEGB,Envy Glass Bottle,Categorisation + category_ /_ sub category,Drinkware / Drink Bottles,1
Gear For Life,POEPS,Epicure 6 pcs Placemat Set,Categorisation + category_ /_ sub category,Home & Living / Miscaneous homeware,1
Gear For Life,POFCK,Fetta Cheese Knife,Categorisation + category_ /_ sub category,Home & Living / Kitchenware,1
Gear For Life,POFCKS,Formaggio Cheese Knife 6 pcs Set,Categorisation + category_ /_ sub category,Home & Living / Kitchenware,1
Gear For Life,POFWC,Freddo Wine Cooler,Categorisation + category_ /_ sub category,Home & Living / Bottle Coolers,1
Gear For Life,POGB,Orbit Glass Bottle,Categorisation + category_ /_ sub category,Drinkware / Drink Bottles,1
Gear For Life,POGGS,Ginaissance Glass Set,Categorisation + category_ /_ sub category,Drinkware / Glassware,1
Gear For Life,POGPS,Gusto Pizza 4 pcs Set,Categorisation + category_ /_ sub category,Home & Living / Cheese Boards,1
Gear For Life,POGTT,Grande Tavolo Table,Categorisation + category_ /_ sub category,Home & Living / Miscellaneous Homeware,1
Gear For Life,POHC,Hamptons Cooler,Categorisation + category_ /_ sub category,Home & Living / Cooler Bags,1
Gear For Life,POHWC,Hampton Wine Cooler,Categorisation + category_ /_ sub category,Bags / Cooler Bags,1
Gear For Life,POHWGS,Highland Whisky Glass Set,Categorisation + category_ /_ sub category,Drinkware / Glassware,1
Gear For Life,POIWDS,Islay Whisky Decanter Set,Categorisation + category_ /_ sub category,Drinkware / Glassware,1
Gear For Life,POKC,Kafe Capsule,Categorisation + category_ /_ sub category,Drinkware / Drink Bottles,1
Gear For Life,POLDBS,Lounge Disc Bluetooth Speaker,Categorisation + category_ /_ sub category,USB & Tech / Bluetooth Speakers,1
Gear For Life,POLTT,Lungo Tavolo Table,Categorisation + category_ /_ sub category,Leisure & Outdoors,1
Gear For Life,POMGS,Meze Gourmet Set,Categorisation + category_ /_ sub category,Home & Living / Cheese Boards,1
Gear For Life,POMLMB,Mt Lodge Merino Blanket,Categorisation + category_ /_ sub category,Leisure & outdoors / Blanket,1
Gear For Life,PONS,Nature Secateurs,Categorisation + category_ /_ sub category,Leisure & Outdoors,1
Gear For Life,PONSB,Napoli Serving Board,Categorisation + category_ /_ sub category,Home & Living / Cheese Boards,1
Gear For Life,POOB,Oasis Outdoor Blanket,Categorisation + category_ /_ sub category,Leisure & outdoors / Picnic Rugs,1
Gear For Life,POOC,Oasis Chevron Cooler,Categorisation + category_ /_ sub category,Bags / Cooler Bags,1
Gear For Life,POOFP,Oasis Family Picnic Set,Categorisation + category_ /_ sub category,Leisure & outdoors / Picnic Sets,1
Gear For Life,POOMTT,Ombrello Tavolo Table,Categorisation + category_ /_ sub category,Leisure & Outdoors,1
Gear For Life,POOPB,Ombrello Picnic Blanket,Categorisation + category_ /_ sub category,Leisure & outdoors / Blanket,1
Gear For Life,POOT,Oasis Cooler Tote,Categorisation + category_ /_ sub category,Bags / Cooler Bags,1
Gear For Life,POPIB,Polar Ice 7.2L Bucket,Categorisation + category_ /_ sub category,Leisure & Outdoors / Coolers,1
Gear For Life,POPPS,Pizza Peel Set,Categorisation + category_ /_ sub category,Home & Living / Cheese Boards,1
Gear For Life,POPTT,Patara Turkish Towel,Categorisation + category_ /_ sub category,Health & Personal / Towels,1
Gear For Life,POQES,Quartetto Espresso Set,Categorisation + category_ /_ sub category,Drinkware / Mugs,1
Gear For Life,PORC,Retro Cooler Box,Categorisation + category_ /_ sub category,Home & Living / Miscellaneous Homeware,1
Gear For Life,PORHBT,Roadhouse BBQ Tongs,Categorisation + category_ /_ sub category,Leisure & outdoors / BBQ Sets,1
Gear For Life,PORRS,Rhythm and Rug Set,Categorisation + category_ /_ sub category,USB & Tech / Bluetooth Speakers,1
Gear For Life,POSB,Serving Board,Categorisation + category_ /_ sub category,Home & Living / Cheese Boards,1
Gear For Life,POSCF,Stemless Champagne Flutes,Categorisation + category_ /_ sub category,Drinkware / Wine Glasses,1
Gear For Life,POSK,Steak Knife 6 pcs Set,Categorisation + category_ /_ sub category,Home & Living / Kitchenware,1
Gear For Life,POSLS,Squisito Lazy Susan,Categorisation + category_ /_ sub category,Home & Living / Cheese Boards,1
Gear For Life,POSSWG,Stemless Stainless Steel Wine Glass Set,Categorisation + category_ /_ sub category,Drinkware / Wine Glasses,1
Gear For Life,POSWTS,Sommelier Wine Tasting Set,Categorisation + category_ /_ sub category,Drinkware / Glassware,1
Gear For Life,POTF2S,Tea For2 Set,Categorisation + category_ /_ sub category,Drinkware / Glassware,1
Gear For Life,POTFI,Tea & Fruit Infuser Bottle,Categorisation + category_ /_ sub category,Drinkware / Drink Bottles,1
Gear For Life,POTSB,Tapas Serving Board,Categorisation + category_ /_ sub category,Home & Living / Cheese Boards,1
Gear For Life,POTSL,Twilight Speaker Lamp,Categorisation + category_ /_ sub category,USB & Tech / Bluetooth Speakers,1
Gear For Life,POTT,Tavolo Table,Categorisation + category_ /_ sub category,Leisure & Outdoors,1
Gear For Life,POVCB,Vintage Cooler Box,Categorisation + category_ /_ sub category,Leisure & Outdoors / Coolers,1
Gear For Life,POVMC,Vino Marble Cooler,Categorisation + category_ /_ sub category,Home & Living / Bottle Coolers,1
Gear For Life,POWBC,Wave Beach Chair,Categorisation + category_ /_ sub category,Leisure & Outdoors,1
Gear For Life,POWCKB,Wedge Cheese Knife Block Set,Categorisation + category_ /_ sub category,Home & Living / Cheese Boards,1
Gear For Life,RWP,Retro Waffle Polo - Mens,Categorisation + category_ /_ sub category,Clothing / Polo Shirts,1
Gear For Life,SIAPV,smpli Axle Puffa Vest,Categorisation + category_ /_ sub category,Clothing / Vests,1
Gear For Life,SIASJ,Ascend X10 Jacket,Categorisation + category_ /_ sub category,Clothing / Jackets,1
Gear For Life,SIBPV,smpli Basin Puffa Vest,Categorisation + category_ /_ sub category,Clothing / Vests,1
Gear For Life,SIBRTB,smpli Bounce Roll Top Backpack,Categorisation + category_ /_ sub category,Bags / Backpacks,1
Gear For Life,SICM,smpli Crossover Messenger,Categorisation + category_ /_ sub category,Bags / Laptops,1
Gear For Life,SIDJ,smpli Dakota Jacket,Categorisation + category_ /_ sub category,Clothing / Jackets,1
Gear For Life,SIEPJ,smpli Edge Puffa Jacket,Categorisation + category_ /_ sub category,Clothing / Jackets,1
Gear For Life,SIFB,smpli Front-Side Backpack,Categorisation + category_ /_ sub category,Bags / Backpacks,1
Gear For Life,SIGBV,smpli Glide Baffle Vest,Categorisation + category_ /_ sub category,Clothing / vests,1
Gear For Life,SIHTJ,smpli Heritage Twill Jacket,Categorisation + category_ /_ sub category,Clothing / Jackets,1
Gear For Life,SIIPJ,smpli Invert Puffa Jacket,Categorisation + category_ /_ sub category,Clothing / Jackets,1
Gear For Life,SIJPV,smpli Junction Puffa Vest,Categorisation + category_ /_ sub category,Clothing / Vests,1
Gear For Life,SIKD,smpli Konnect Duffle,Categorisation + category_ /_ sub category,Bags / Travel Bags,1
Gear For Life,SIL,smpli Mens Linen Shirt,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,SIMPJ,smpli Mogul Puffa Jacket,Categorisation + category_ /_ sub category,Clothing / Jackets,1
Gear For Life,SIOJ,smpli Optic Jacket,Categorisation + category_ /_ sub category,Clothing / Jackets,1
Gear For Life,SIR,smpli Mens Restore Shirt,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,SISB,smpli Stomp Backpack,Categorisation + category_ /_ sub category,Bags / Backpacks,1
Gear For Life,SISP,smpli Mens Stanton Polo,Categorisation + category_ /_ sub category,Clothing / Polo Shirts,1
Gear For Life,SITPJ,smpli Terrain Puffa Jacket,Categorisation + category_ /_ sub category,Clothing / Jackets,1
Gear For Life,SIVH,smpli Mens Vintage Hoodie,Categorisation + category_ /_ sub category,Clothing / Hoodies,1
Gear For Life,SIWWK,smpli Wetpac Wash Kit,Categorisation + category_ /_ sub category,Bags / Toiletry Bags,1
Gear For Life,SIXTPJ,smpli XT Plunge Jacket,Categorisation + category_ /_ sub category,Clothing / Jackets,1
Gear For Life,SJ,Spliced Zenith Jacket,Categorisation + category_ /_ sub category,Clothing / Jackets,1
Gear For Life,SJ(Y),Youth Spliced Zenith Jacket,Categorisation + category_ /_ sub category,Clothing / Jackets,1
Gear For Life,SMJ,Summit Jacket,Categorisation + category_ /_ sub category,Clothing / Jackets,1
Gear For Life,SMV,Summit Vest,Categorisation + category_ /_ sub category,Clothing / Vests,1
Gear For Life,TBC,The Broadway Check Shirt - Mens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,TBT,The Bretton Shirt - Mens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,TCDH,The Cedar Hill Check Shirt - Mens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,TE,The Express Teflon Shirt - Mens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,TF,The Folio Check Shirt - Mens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,TG,The Grange Shirt - Mens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,THC,The Hartley Check Shirt - Mens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,TIC,The Identity Check Shirt - Mens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,TKC,The Kingston Check Shirt - Mens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,TL,The Limited Teflon Shirt - Mens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,TMT,The Matrix Teflon Shirt - Mens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,TNP,The Newport Shirt - Mens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,TNT,Transition Top,Categorisation + category_ /_ sub category,Clothing / Pullovers,1
Gear For Life,TOSS,The Omega Stripe Short Sleeve Shirt - Mens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,TPL,The Protocol Shirt - Mens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,TRJ,Traverse Jacket,Categorisation + category_ /_ sub category,Clothing / Jackets,1
Gear For Life,TRLS,The Republic Long Sleeve Shirt - Mens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,TRSS,The Republic Short Sleeve Shirt - Mens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,TU,The Urban Mini Rectangle Shirt - Mens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,TWS,The Wynyard Stripe Shirt - Mens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,WBBR,Barkers Corporate Brooklyn Shirt – Womens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,WBCL,Barkers Corporate Clifton Shirt – Womens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,WBEP,Barkers Corporate Eden Polo – Womens,Categorisation + category_ /_ sub category,Clothing / Polo Shirts,1
Gear For Life,WBFCS,Barkers Corporate Fremont Check Shirt – Womens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,WBHC,Barkers Corporate Hudson Check Shirt – Womens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,WBLC,Barkers Corporate Lyndhurst Check Shirt – Womens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,WBMA,Barkers Corporate Madison Shirt – Womens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,WBNO,Barkers Corporate Norfolk Shirt – Womens,Categorisation + category_ /_ sub category,clothing / Shirts,1
Gear For Life,WBOC,Barkers Corporate Outland Check Shirt – Womens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,WBOR,Barkers Corporate Origin Shirt – Womens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,WBQU,Barkers Corporate Quadrant Shirt – Womens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,WBSC,Barkers Corporate Stamford Check Shirt – Womens,Categorisation + category_ /_ sub category,Clothing / Shirts,1
Gear For Life,WBTY,Barkers Corporate Tyler Shirt – Womens,Categorisation + category_ /_ sub category,clothing / Shirts,1
Gear For Life,WDGAXP,Dri Gear Axis Polo - Womens,Categorisation + category_ /_ sub category,Clothing / Polo Shirts,1
Gear For Life,WDGCP,Dri Gear Corporate Pinnacle Polo - Womens,Categorisation + category_ /_ sub category,Clothing / Polo Shirts,1
Gear For Life,WDGDP,Dri Gear Dimension Polo - Womens,Categorisation + category_ /_ sub category,Clothing / Polo Shirts,1
Gear For Life,WDGHP,Dri Gear Hype Polo - Womens,Categorisation + category_ /_ sub category,Clothing / Polo Shirts,1
Gear For Life,WDGMLP,Dri Gear Melange Polo - Womens,Categorisation + category_ /_ sub category,Clothing / Polo Shirts,1
Gear For Life,WDGMP,Dri Gear Matrix Polo - Womens,Categorisation + category_ /_ sub category,Clothing / Polo Shirts,1
Gear For Life,WDGOL,Dri Gear Ottoman Lite Polo - Womens,Categorisation + category_ /_ sub category,Clothing / Polo Shirts,1
Gear For Life,WDGP,Dri Gear Active Polo - Women,Categorisation + category_ /_ sub category,Clothing / Polo Shirts,1
Gear For Life,WDGREP,Dri Gear Renew Eco Polo – Womens,Categorisation + category_ /_ sub category,Clothing / Polo Shirts,1
Gear For Life,WDGVPP,Dri Gear Vapour Polo - Womens,Categorisation + category_ /_ sub category,Clothing / Polo Shirts,1
Gear For Life,WDGXS,Dri Gear XTF Shorts - Womens,Categorisation + category_ /_ sub category,Clothing,1
Gear For Life,WDJ,District Jacket - Womens,Categorisation + category_ /_ sub category,Clothing / Jackets,1
Gear For Life,WEGMCD,Merino Cardigan - Womens,Categorisation + category_ /_ sub category,Clothing / Merino,1
Gear For Life,WEGMDP,Merino Detailed Vee Pullover - Womens,Categorisation + category_ /_ sub category,Clothing / Merino,1
Gear For Life,WEGMFV,Merino Fully Fashioned Vest - Womens,Categorisation + category_ /_ sub category,Clothing / Merino,1
Gear For Life,WEGMSP,Merino Short Sleeve Polo - Womens,Categorisation + category_ /_ sub category,Clothing / Merino,1
Gear For Life,WEGMZ,Merino Zip Pullover - Womens,Categorisation + category_ /_ sub category,Clothing / Merino,1
Gear For Life,WEJ,Element Jacket - Womens,Categorisation + category_ /_ sub category,Clothing / Jackets,1
